List Name,List Title,URL
PREVMED-BIOSTATS,PrevMed Biostatistics Seminar listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PREVMED-BIOSTATS
PRIMO-WORKGROUP,NUL Primo Application Work Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PRIMO-WORKGROUP
PRITZKERSTAFF,pritzkerstaff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PRITZKERSTAFF
PROMPT,PROMPT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PROMPT
PROSPECTMGMT,PROSPECTMGMT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PROSPECTMGMT
PROSTATESPORE,Prostate SPORE General Distribution List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PROSTATESPORE
PS-APP-MESSAGING,PS-APP-MESSAGING,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PS-APP-MESSAGING
PS91UPGRADE,Cafe PeopleSoft 9.1 Upgrade Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PS91UPGRADE
PSC,Public Services Council,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSC
PSD,Promotional Student Designs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSD
PSD-SD,PSD Senior Designers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSD-SD
PSDH,Public Services Department Heads,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSDH
PSDSDIL,PSDS/DIL Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSDSDIL
PSO,Project ShoutOUT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSO
PSPALPHA,Phi Sigma Pi Alpha Pledge Class,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSPALPHA
PSPORE-DB,Prostate SPORE Database Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSPORE-DB
PSYCH-AFFILIATE,Psychology Affiliate,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSYCH-AFFILIATE
PSYCHMATLAB,Psychology Department Matlab Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PSYCHMATLAB
PT-UPGD-CUTOVER,InfoEd PT Upgrade Cutover,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PT-UPGD-CUTOVER
PTCONTRACTFAC,PTHMS Contract Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTCONTRACTFAC
PTHMS-ALUMNI,PTHMS-ALUMNI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS-ALUMNI
PTHMS-FACULTY,PTHMS Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS-FACULTY
PTHMS-GRADSTUDENTS,PTHMS-GRADSTUDENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS-GRADSTUDENTS
PTHMS-RESEARCH,PTHMS-RESEARCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS-RESEARCH
PTHMS-STAFF,PTHMS Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS-STAFF
PTHMS_STUDENTS14,PTHMS Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTHMS_STUDENTS14
PTOPENHOUSE_14,PTHMS Open House 2013-Year 2,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTOPENHOUSE_14
PTOPENHOUSE_15,PTHMS Open House 2013-Year 1,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTOPENHOUSE_15
PTUAT,InfoEd Proposal Tracking UAT Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PTUAT
PUBFACULTY,Magazine Publishing Project faculty members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PUBFACULTY
PULMONARY_ADMIN,Pulmonary Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PULMONARY_ADMIN
PULMONARY_CONF,Pulmonary Conferences,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PULMONARY_CONF
PUL_CLIN_FACULTY,Pulmonary Clinical Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PUL_CLIN_FACULTY
PUL_CLIN_STAFF,Pulmonary Clinical Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PUL_CLIN_STAFF
PUL_TEMP_STAFF,Pulmonary Temp Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PUL_TEMP_STAFF
PURP,Purp Magazine,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PURP
PWILD,PWILD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PWILD
QEWORKSHOPS,QE Workshop Participants Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QEWORKSHOPS
QUEERSANDALLIES,QUEERSANDALLIES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEERSANDALLIES
QUEST-ACCOUNTS,Quest HPC Account Administration,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEST-ACCOUNTS
QUEST-ANNOUNCE,Quest Announce,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEST-ANNOUNCE
QUEST-EXEC,QSN Exec,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEST-EXEC
QUEST-HELP,Main Quest help mailing list,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEST-HELP
QUEST-USERS,Quest Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUEST-USERS
QUIDDITCH,Northwestern Quidditch Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUIDDITCH
QUIZBOWL,QUIZBOWL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=QUIZBOWL
R25ADMINUSERS,R25ADMINUSERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=R25ADMINUSERS
RAINBOW,RAINBOW,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RAINBOW
RAINBOWEXEC,RAINBOWEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RAINBOWEXEC
RAINBOWHOSPICE,Rainbow Hospice volunteer,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RAINBOWHOSPICE
RCB,RCB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB
RCB_ACAD,RCB_ACAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB_ACAD
RCB_EXEC,RCB_EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB_EXEC
RCB_FINANCE,RCB_FINANCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB_FINANCE
RCB_PHIL,RCB_PHIL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB_PHIL
RCB_SOC,RCB_SOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCB_SOC
RCTASKFORCE,Red Cross Task Force,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RCTASKFORCE
READERSHIP,READERSHIP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=READERSHIP
REDCROSS,REDCROSS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REDCROSS
REDCROSS_EXEC,REDCROSS_EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REDCROSS_EXEC
REDISHSYMPOSIUM,Redish Symposium,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REDISHSYMPOSIUM
REFDESK,Reference Desk,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REFDESK
REFRESHDANCE,REFRESHDANCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REFRESHDANCE
REFSTAFF,refstaff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REFSTAFF
REFSTU,refstu,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REFSTU
REG-CERTRENEWAL,LDAP registry Certificate Renewal,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REG-CERTRENEWAL
REHABROBOTICS,REHABROBOTICS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REHABROBOTICS
RELIGIONPOLITICS,Religion & Global Politics,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RELIGIONPOLITICS
RES-ENG-RIC,Research Engineers at RIC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RES-ENG-RIC
RESEARCHERS,Sponsored Researchers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RESEARCHERS
RESSERVICESALUM,Residential Services Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RESSERVICESALUM
RES_DEV,RES_DEV,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RES_DEV
REZENANCE,ReZenance Music Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=REZENANCE
RGA,Religious Group Advisors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RGA
RGSL,Religious Group Student Leaders,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RGSL
RHA-EXEC,RHA-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHA-EXEC
RHA-LIST,RHA-LIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHA-LIST
RHEUM-GRAND_RNDS,Grand Rounds announcements for the Div of Rheumatology,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHEUM-GRAND_RNDS
RHEUM_CLINICAL,Clinical Rheumatology Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHEUM_CLINICAL
RHLCCC,Robert H. Lurie Comprehensive Cancer Center,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHLCCC
RHLCCC_R25,Planning Group for R25 grant,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RHLCCC_R25
RICKETTS,Medical Student Ricketts Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RICKETTS
RNALAB,RNALAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RNALAB
ROTARACT,No title defined,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ROTARACT
RPTE_LAW_SOCIETY,"Real Property, Trusts & Estates Law Society",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RPTE_LAW_SOCIETY
RSA,RSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RSA
RSOADVISORS,Registered Student Organization Advisors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RSOADVISORS
RTVF,RTVF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RTVF
RTVFCASTING,RTVFCASTING,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RTVFCASTING
RUNNERS,RUNNERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RUNNERS
RWBFAC,Red Watch Band Facilitators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RWBFAC
RYANFELLOWS,Ryan Fellows - Past & Current,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=RYANFELLOWS
S-WOMEN,S-WOMEN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=S-WOMEN
SA-DIVISION,SA-DIVISION,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SA-DIVISION
SA-RETURNEES,Study Abroad Returnees,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SA-RETURNEES
SA2014SPRING,South Africa ITP - South Africa ITP-Lutz,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SA2014SPRING
SAA,Student Alumni Alliance,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAA
SAB,SAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAB
SAC,SAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAC
SAE-EXEC,SAE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAE-EXEC
SAFERIDE,SAFERIDE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAFERIDE
SAFERIDESUPERVISOR,SAFERIDESUPERVISOR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAFERIDESUPERVISOR
SAI,SAI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAI
SAIFLUTECHOIR,SAI Flute Choir,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAIFLUTECHOIR
SAIMITS,SAIMITS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAIMITS
SAIMITS2014,SAIMITS2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAIMITS2014
SAI_EXEC,SAI_EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAI_EXEC
SAI_EXT,SAI Extended Eboard,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAI_EXT
SALSA,SALSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SALSA
SAMPLE-USERS,List for the users of SAMPLE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SAMPLE-USERS
SANDHOUSEGANG,SANDHOUSEGANG,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SANDHOUSEGANG
SANFORDTEAM,Sanford Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SANFORDTEAM
SARGENT,SARGENT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SARGENT
SARGENTEXEC,Sargent Exec Board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SARGENTEXEC
SASA,SASA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SASA
SASABOARD,SASABOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SASABOARD
SASABOARD2014,SASA Board 2014-2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SASABOARD2014
SA_ITP,South Africa ITP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SA_ITP
SBHCLUSTER,"Society, Biology, & Health Cluster",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SBHCLUSTER
SBS,SBS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SBS
SBSEXEC,SBS Exec,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SBSEXEC
SCENEHEARD,Scene+Heard All-Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCENEHEARD
SCHAEFER16,Schaefer16,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCHAEFER16
SCHEIDTLAB,SCHEIDTLAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCHEIDTLAB
SCHOLAR,SCHOLAR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCHOLAR
SCHOLARLY-COMMUNICATION,scholarly-communication,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCHOLARLY-COMMUNICATION
SCHOLARLY-TECH,Scholarly Resources & Technology Series,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCHOLARLY-TECH
SCIARTCLUB,SciArt Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCIARTCLUB
SCIENCE,STEM Events on Campus,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCIENCE
SCIENCECAFEEV,SCIENCECAFEEV,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCIENCECAFEEV
SCREENWRITERS,Northwestern Undergraduate Screenwriting Arts Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCREENWRITERS
SCS-ACCOUNTING,SCS-ACCOUNTING,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ACCOUNTING
SCS-ANTHRO,SCS-ANTHRO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ANTHRO
SCS-ARTHIST,SCS-ARTHIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ARTHIST
SCS-BIOSCI,SCS-BIOSCI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-BIOSCI
SCS-COMMSTUDIES,SCS-COMMSTUDIES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-COMMSTUDIES
SCS-COMMSYS,SCS-COMMSYS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-COMMSYS
SCS-CS,SCS Career Services,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-CS
SCS-ECON,SCS-ECON,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ECON
SCS-ENGLIT,SCS-ENGLIT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ENGLIT
SCS-ENGWRIT,SCS-ENGWRIT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ENGWRIT
SCS-ENVSCI,SCS-ENVSCI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ENVSCI
SCS-FPARTS,SCS-FPARTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-FPARTS
SCS-HIST,SCS-HIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-HIST
SCS-INFOSYS,SCS-INFOSYS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-INFOSYS
SCS-LOB,SCS-LOB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-LOB
SCS-MALIT,SCS-MALIT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MALIT
SCS-MALS,SCS-MALS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MALS
SCS-MATH,SCS-MATH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MATH
SCS-MCRRA,M. S. in Clinical Research and Regulatory Admininistration,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MCRRA
SCS-MCW,SCS-MCW,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MCW
SCS-MMI,SCS-MMI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MMI
SCS-MPA,Master of Science in Predictive Analytics,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MPA
SCS-MPPA,SCS-MPPA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MPPA
SCS-MQARS,SCS-MQARS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MQARS
SCS-MSCIS,SCS-MSCIS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MSCIS
SCS-MSRC,SCS Masters in Regulatory Compliance,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-MSRC
SCS-ORGBEH,SCS-ORGBEH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-ORGBEH
SCS-OSHER,SCS-OSHER SCHOLARS AND MENTORS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-OSHER
SCS-PHIL,SCS-PHIL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-PHIL
SCS-POLSCI,SCS-POLSCI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-POLSCI
SCS-PRE-LAW,SCS-PRE-LAW,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-PRE-LAW
SCS-PSYCH,SCS-PSYCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-PSYCH
SCS-RTVF,SCS-RTVF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-RTVF
SCS-SAB,SCS Student Advisory Board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-SAB
SCS-SOC,SCS-SOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-SOC
SCS-STUDLEADERS,SCS-STUDENT LEADERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-STUDLEADERS
SCS-VETS,listserv for veterans attending SCS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCS-VETS
SCSALL-GRAD,scs all graduate,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCSALL-GRAD
SCSALL-UNDERGRAD,scsall undergraduate,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCSALL-UNDERGRAD
SCV-CONS,SCV-CONS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SCV-CONS
SEASIA_ITP,South East Asia International Team Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEASIA_ITP
SECURITY,security,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SECURITY
SECURITYLIST,Buffett Center Working Group on Security Studies,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SECURITYLIST
SEC_UNITS,SEC_UNITS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEC_UNITS
SEEDNET,SEEDNET,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEEDNET
SEL-CIRC-STUDENTS,sel-circ-students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEL-CIRC-STUDENTS
SEMGLBT-L,SEMGLBT-L,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEMGLBT-L
SEMPER,SEMPER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEMPER
SENIORSTAFF,SENIORSTAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SENIORSTAFF
SES-ACCESS-INFO,SES-ACCESS-INFO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SES-ACCESS-INFO
SES-FMS-DEV,SES-FMS-DEV,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SES-FMS-DEV
SES-PROD-DEVTEAM,SES-PROD-DEVTEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SES-PROD-DEVTEAM
SESAD,SESAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESAD
SESFA,SESFA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESFA
SESHELP,SESHELP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESHELP
SESLOANS,SESLOANS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESLOANS
SESP-STAFF,SESP Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESP-STAFF
SESQATAR,SESQATAR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESQATAR
SESREPORT,SESREPORT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESREPORT
SESSECURITY,SESSECURITY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESSECURITY
SESTEAM,SESTEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESTEAM
SESTRAINING,SES Training Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SESTRAINING
SEXNET,SEXNET,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SEXNET
SFPIF,SFPIF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SFPIF
SFTEAM,SFTEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SFTEAM
SFTFA,Students for Teach for America,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SFTFA
SHAC,Student Health Advisory Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHAC
SHAPE,SHAPE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHAPE
SHAPEFRIENDS,SHAPEfriends,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHAPEFRIENDS
SHC,Science in Human Culture Program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHC
SHEALAB,SHEALAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHEALAB
SHEA_FOLLICLE,Shea_follicle,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHEA_FOLLICLE
SHEPARD,SHEPARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHEPARD
SHEPARDEXEC,Shepard Official,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHEPARDEXEC
SHEP_UNOFFICIAL,Shepard Unofficial Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHEP_UNOFFICIAL
SHERMAN600,SHERMAN600,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHERMAN600
SHOPPERS,SHOPPERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHOPPERS
SHPE-EXEC,SHPE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SHPE-EXEC
SILVERMAN_HALL,Silverman Hall,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SILVERMAN_HALL
SION,Social Interaction and Organizing at Northwestern,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SION
SIS-SCI-CORPS,Science in Society Science Corps Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SIS-SCI-CORPS
SJD,Doctor of Juridical Science,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SJD
SKICLUB,NU Ski Trip,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SKICLUB
SL,sl,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SL
SLAVICLITLANG,Slavic Literature and Languages,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SLAVICLITLANG
SLIVKAFELLOWS,SLIVKAFELLOWS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SLIVKAFELLOWS
SLIVKASOCIAL,Slivka Social Committee Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SLIVKASOCIAL
SLIVKASUMMER,SLIVKASUMMER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SLIVKASUMMER
SLIVKA_DM,Slivka Dance Marathon Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SLIVKA_DM
SMPP,SMPP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SMPP
SMRT,Sexual Misconduct Response Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SMRT
SNMA,SNMA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SNMA
SNURR_GROUP,Randy Snurr Research Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SNURR_GROUP
SOCIT-ADMIN,School of Communication IT Admins,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SOCIT-ADMIN
SOCPILOT,SOCPILOT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SOCPILOT
SODEXOLAWMED,Sodexo monthly billing and reconciliation,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SODEXOLAWMED
SONIC_MTS_STUDY,SONIC MTS Study Information Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SONIC_MTS_STUDY
SO_EXEC_2014,NU to Benefit Special Olympics Exec 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SO_EXEC_2014
SPAC,SPAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPAC
SPACSUMMER,SPACSUMMER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPACSUMMER
SPB,Segal Professional Bridge,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPB
SPB-LEADERSHIP,Segal Professional Bridge Leadership,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPB-LEADERSHIP
SPECIAL_O,SPECIAL_O,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPECIAL_O
SPECTRUM,SPECTRUM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPECTRUM
SPECTRUM-EXEC,SPECTRUM-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPECTRUM-EXEC
SPIEOFFICERS,SPIE Student Group Officers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPIEOFFICERS
SPJ,Society of Professional Journalists (NU Chapter),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPJ
SPORTSLAW,Sports Law Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPORTSLAW
SPROCET,sentence processing: experiments and theory,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPROCET
